OrderID,OrderDate,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales
ORD-11852,2024-01-31,Riley Quinn,Monitor,Electronics,East,4,239.37,957.48
ORD-11853,2024-04-06,Hayden Cole,Mouse,Accessories,East,4,24.91,99.64
ORD-11854,2024-09-27,Emerson Walsh,Desk,Furniture,North,5,194.16,970.8
ORD-11855,2024-09-15,Taylor Brooks,Headphones,Accessories,West,2,81.66,163.32
ORD-11856,2024-08-19,Blake Foster,Mouse,Accessories,West,4,26.03,104.12
ORD-11857,2024-08-04,Morgan Ellis,Chair,Furniture,North,3,145.31,435.93
ORD-11858,2024-08-24,Taylor Brooks,Desk Lamp,Office Supplies,East,2,35.51,71.02
ORD-11859,2024-04-05,Jamie Torres,Mouse,Accessories,East,4,23.78,95.12
ORD-11860,2024-06-29,Jamie Torres,Printer,Office Supplies,East,4,132.09,528.36
ORD-11861,2024-04-18,Casey Nguyen,Notebook Pack,Office Supplies,South,4,12.45,49.8
ORD-11862,2024-01-28,Skyler Adams,Notebook Pack,Office Supplies,North,3,12.9,38.7
ORD-11863,2024-08-04,Riley Quinn,Desk,Furniture,North,4,191.95,767.8
ORD-11864,2024-05-21,Emerson Walsh,Mouse,Accessories,South,5,24.75,123.75
ORD-11865,2024-11-26,Avery Chen,Notebook Pack,Office Supplies,East,1,12.9,12.9
ORD-11866,2024-10-21,Jamie Torres,Mouse,Accessories,West,1,24.03,24.03
ORD-11867,2024-04-25,Blake Foster,Monitor,Electronics,South,3,250.79,752.37
ORD-11868,2024-12-20,Jamie Torres,Chair,Furniture,South,2,148.38,296.76
ORD-11869,2024-06-26,Cameron Blake,Mouse,Accessories,North,2,24.17,48.34
ORD-11870,2024-12-24,Blake Foster,Laptop,Electronics,South,5,863.47,4317.35
ORD-11871,2024-03-28,Drew Santos,Headphones,Accessories,East,2,82.81,165.62
ORD-11872,2024-03-13,Alex Rivera,Keyboard,Accessories,South,4,48.43,193.72
ORD-11873,2024-05-15,Sam Patel,Chair,Furniture,West,2,147.5,295.0
ORD-11874,2024-10-25,Alex Rivera,Laptop,Electronics,South,4,908.45,3633.8
ORD-11875,2024-01-09,Rowan Pierce,Mouse,Accessories,North,1,24.92,24.92
ORD-11876,2024-03-16,Taylor Brooks,Mouse,Accessories,East,2,25.05,50.1
ORD-11877,2024-08-19,Hayden Cole,Headphones,Accessories,North,3,82.42,247.26
ORD-11878,2024-05-09,Parker Kim,Notebook Pack,Office Supplies,South,4,12.67,50.68
ORD-11879,2024-12-29,Drew Santos,Laptop,Electronics,South,3,929.49,2788.47
ORD-11880,2024-11-23,Alex Rivera,Monitor,Electronics,West,5,244.24,1221.2
ORD-11881,2024-07-01,Hayden Cole,Chair,Furniture,East,2,155.33,310.66
ORD-11882,2024-07-03,Riley Quinn,Mouse,Accessories,East,4,25.18,100.72
ORD-11883,2024-11-23,Taylor Brooks,Mouse,Accessories,North,4,26.04,104.16
ORD-11884,2024-09-26,Morgan Ellis,Notebook Pack,Office Supplies,North,4,13.51,54.04
ORD-11885,2024-10-28,Quinn Harper,Desk,Furniture,North,4,207.75,831.0
ORD-11886,2024-09-23,Drew Santos,Headphones,Accessories,East,5,77.51,387.55
ORD-11887,2024-06-26,Cameron Blake,Chair,Furniture,East,5,154.42,772.1
ORD-11888,2024-08-26,Casey Nguyen,Laptop,Electronics,North,2,899.89,1799.78
ORD-11889,2024-06-04,Hayden Cole,Desk Lamp,Office Supplies,North,2,35.19,70.38
ORD-11890,2024-08-20,Jordan Lee,Monitor,Electronics,West,1,257.48,257.48
ORD-11891,2024-01-28,Hayden Cole,Headphones,Accessories,North,1,82.59,82.59
ORD-11892,2024-01-26,Jamie Torres,Laptop,Electronics,West,1,893.72,893.72
ORD-11893,2024-12-06,Finley Grant,Desk,Furniture,West,5,207.56,1037.8
ORD-11894,2024-04-10,Quinn Harper,Monitor,Electronics,East,2,255.32,510.64
ORD-11895,2024-06-30,Avery Chen,Headphones,Accessories,South,4,77.74,310.96
ORD-11896,2024-05-13,Cameron Blake,Chair,Furniture,North,1,148.48,148.48
ORD-11897,2024-10-23,Casey Nguyen,Keyboard,Accessories,West,3,50.31,150.93
ORD-11898,2024-04-12,Cameron Blake,Headphones,Accessories,North,5,77.08,385.4
ORD-11899,2024-10-06,Morgan Ellis,Monitor,Electronics,South,4,244.92,979.68
ORD-11900,2024-08-14,Drew Santos,Chair,Furniture,North,5,143.93,719.65
ORD-11901,2024-08-03,Quinn Harper,Printer,Office Supplies,South,4,128.09,512.36
ORD-11902,2024-08-03,Sam Patel,Laptop,Electronics,West,1,937.12,937.12
ORD-11903,2024-10-24,Emerson Walsh,Desk Lamp,Office Supplies,North,2,36.41,72.82
ORD-11904,2024-05-30,Jordan Lee,Keyboard,Accessories,South,5,50.59,252.95
ORD-11905,2024-08-24,Emerson Walsh,Keyboard,Accessories,South,1,49.5,49.5
ORD-11906,2024-11-28,Taylor Brooks,Laptop,Electronics,North,3,862.61,2587.83
ORD-11907,2024-10-16,Hayden Cole,Desk Lamp,Office Supplies,North,3,33.58,100.74
ORD-11908,2024-12-11,Emerson Walsh,Laptop,Electronics,East,5,865.92,4329.6
ORD-11909,2024-09-10,Casey Nguyen,Mouse,Accessories,West,5,25.03,125.15
ORD-11910,2024-01-04,Hayden Cole,Keyboard,Accessories,West,3,48.99,146.97
ORD-11911,2024-11-05,Taylor Brooks,Monitor,Electronics,East,2,239.17,478.34
ORD-11912,2024-01-13,Emerson Walsh,Mouse,Accessories,South,4,24.25,97.0
ORD-11913,2024-06-02,Reese Morgan,Chair,Furniture,South,1,143.33,143.33
ORD-11914,2024-05-13,Blake Foster,Keyboard,Accessories,South,5,51.59,257.95
ORD-11915,2024-11-21,Alex Rivera,Desk Lamp,Office Supplies,West,2,33.67,67.34
ORD-11916,2024-03-28,Emerson Walsh,Keyboard,Accessories,West,2,51.58,103.16
ORD-11917,2024-12-07,Taylor Brooks,Printer,Office Supplies,South,3,129.74,389.22
ORD-11918,2024-07-16,Taylor Brooks,Desk,Furniture,South,4,203.34,813.36
ORD-11919,2024-01-15,Cameron Blake,Chair,Furniture,South,2,154.69,309.38
ORD-11920,2024-10-24,Cameron Blake,Monitor,Electronics,East,1,251.6,251.6
ORD-11921,2024-03-12,Skyler Adams,Desk Lamp,Office Supplies,South,3,34.8,104.4
ORD-11922,2024-07-02,Emerson Walsh,Headphones,Accessories,West,2,76.06,152.12
ORD-11923,2024-07-18,Emerson Walsh,Desk,Furniture,East,5,208.04,1040.2
ORD-11924,2024-12-01,Rowan Pierce,Keyboard,Accessories,North,3,50.77,152.31
ORD-11925,2024-05-22,Cameron Blake,Printer,Office Supplies,South,2,132.79,265.58
ORD-11926,2024-07-11,Hayden Cole,Monitor,Electronics,West,4,260.39,1041.56
ORD-11927,2024-12-03,Emerson Walsh,Desk Lamp,Office Supplies,North,5,35.72,178.6
ORD-11928,2024-10-24,Parker Kim,Keyboard,Accessories,South,5,50.98,254.9
ORD-11929,2024-04-28,Taylor Brooks,Monitor,Electronics,East,2,238.61,477.22
ORD-11930,2024-06-14,Avery Chen,Printer,Office Supplies,West,4,135.63,542.52
ORD-11931,2024-07-15,Quinn Harper,Monitor,Electronics,East,2,259.98,519.96
ORD-11932,2024-01-20,Sam Patel,Laptop,Electronics,South,1,910.06,910.06
ORD-11933,2024-03-30,Drew Santos,Desk,Furniture,East,1,202.12,202.12
ORD-11934,2024-10-11,Riley Quinn,Printer,Office Supplies,West,5,128.4,642.0
ORD-11935,2024-04-25,Riley Quinn,Headphones,Accessories,West,3,79.92,239.76
ORD-11936,2024-02-14,Rowan Pierce,Chair,Furniture,East,2,154.7,309.4
ORD-11937,2024-01-03,Parker Kim,Monitor,Electronics,South,2,242.58,485.16
ORD-11938,2024-06-23,Morgan Ellis,Desk Lamp,Office Supplies,South,1,35.15,35.15
ORD-11939,2024-08-30,Emerson Walsh,Mouse,Accessories,North,5,25.82,129.1
ORD-11940,2024-03-11,Sam Patel,Desk,Furniture,South,5,202.36,1011.8
ORD-11941,2024-10-18,Sam Patel,Chair,Furniture,West,1,151.87,151.87
ORD-11942,2024-09-12,Avery Chen,Notebook Pack,Office Supplies,East,1,12.73,12.73
ORD-11943,2024-04-24,Cameron Blake,Desk Lamp,Office Supplies,North,1,35.13,35.13
ORD-11944,2024-03-21,Cameron Blake,Chair,Furniture,East,1,153.04,153.04
ORD-11945,2024-11-08,Emerson Walsh,Notebook Pack,Office Supplies,North,5,13.09,65.45
ORD-11946,2024-12-23,Taylor Brooks,Chair,Furniture,South,5,151.77,758.85
ORD-11947,2024-06-22,Quinn Harper,Headphones,Accessories,North,1,81.22,81.22
ORD-11948,2024-03-12,Riley Quinn,Mouse,Accessories,North,1,24.58,24.58
ORD-11949,2024-10-15,Blake Foster,Laptop,Electronics,East,1,876.2,876.2
ORD-11950,2024-11-02,Blake Foster,Desk,Furniture,East,4,209.61,838.44
ORD-11951,2024-05-18,Jordan Lee,Notebook Pack,Office Supplies,East,2,12.96,25.92
ORD-11952,2024-11-28,Parker Kim,Laptop,Electronics,South,2,899.68,1799.36
ORD-11953,2024-01-11,Jordan Lee,Printer,Office Supplies,East,2,127.43,254.86
ORD-11954,2024-12-15,Alex Rivera,Mouse,Accessories,South,4,25.08,100.32
ORD-11955,2024-12-22,Casey Nguyen,Laptop,Electronics,South,4,889.83,3559.32
ORD-11956,2024-08-12,Taylor Brooks,Chair,Furniture,North,1,150.73,150.73
ORD-11957,2024-01-30,Avery Chen,Desk,Furniture,West,4,193.86,775.44
ORD-11958,2024-07-30,Finley Grant,Monitor,Electronics,East,2,252.21,504.42
ORD-11959,2024-01-30,Sam Patel,Laptop,Electronics,East,2,933.58,1867.16
ORD-11960,2024-01-23,Drew Santos,Keyboard,Accessories,North,3,49.68,149.04
ORD-11961,2024-05-29,Casey Nguyen,Desk Lamp,Office Supplies,South,2,35.53,71.06
ORD-11962,2024-02-09,Jamie Torres,Printer,Office Supplies,West,1,132.04,132.04
ORD-11963,2024-04-22,Skyler Adams,Printer,Office Supplies,North,3,132.66,397.98
ORD-11964,2024-11-30,Avery Chen,Desk,Furniture,North,3,205.59,616.77
ORD-11965,2024-02-23,Jordan Lee,Desk,Furniture,North,5,203.95,1019.75
ORD-11966,2024-09-05,Jamie Torres,Chair,Furniture,East,5,153.07,765.35
ORD-11967,2024-04-28,Cameron Blake,Mouse,Accessories,West,5,26.02,130.1
ORD-11968,2024-01-19,Avery Chen,Monitor,Electronics,South,2,246.8,493.6
ORD-11969,2024-09-12,Jordan Lee,Printer,Office Supplies,North,1,135.88,135.88
ORD-11970,2024-02-13,Jordan Lee,Headphones,Accessories,North,3,80.7,242.1
ORD-11971,2024-07-14,Reese Morgan,Desk Lamp,Office Supplies,South,1,34.58,34.58
ORD-11972,2024-04-04,Quinn Harper,Laptop,Electronics,East,4,875.19,3500.76
ORD-11973,2024-01-14,Blake Foster,Headphones,Accessories,North,3,76.24,228.72
ORD-11974,2024-04-20,Alex Rivera,Headphones,Accessories,North,5,82.47,412.35
ORD-11975,2024-01-30,Taylor Brooks,Desk Lamp,Office Supplies,South,4,34.76,139.04
ORD-11976,2024-08-25,Quinn Harper,Headphones,Accessories,North,5,82.86,414.3
ORD-11977,2024-05-01,Casey Nguyen,Keyboard,Accessories,East,4,52.29,209.16
ORD-11978,2024-02-13,Avery Chen,Headphones,Accessories,North,3,82.39,247.17
ORD-11979,2024-11-11,Jamie Torres,Desk,Furniture,North,1,201.41,201.41
ORD-11980,2024-01-07,Taylor Brooks,Headphones,Accessories,North,5,81.26,406.3
ORD-11981,2024-04-01,Skyler Adams,Desk Lamp,Office Supplies,South,3,35.55,106.65
ORD-11982,2024-01-19,Parker Kim,Laptop,Electronics,South,4,894.58,3578.32
ORD-11983,2024-10-23,Sam Patel,Notebook Pack,Office Supplies,North,1,12.62,12.62
ORD-11984,2024-08-13,Morgan Ellis,Desk Lamp,Office Supplies,North,1,35.17,35.17
ORD-11985,2024-03-06,Avery Chen,Headphones,Accessories,West,4,78.07,312.28
ORD-11986,2024-04-29,Taylor Brooks,Keyboard,Accessories,East,1,51.85,51.85
ORD-11987,2024-10-23,Drew Santos,Keyboard,Accessories,East,4,50.91,203.64
ORD-11988,2024-05-12,Jamie Torres,Notebook Pack,Office Supplies,East,1,13.27,13.27
ORD-11989,2024-11-03,Avery Chen,Desk,Furniture,North,1,200.8,200.8
ORD-11990,2024-02-27,Emerson Walsh,Monitor,Electronics,East,4,239.43,957.72
ORD-11991,2024-07-09,Quinn Harper,Mouse,Accessories,East,5,24.25,121.25
ORD-11992,2024-01-13,Drew Santos,Chair,Furniture,North,2,155.63,311.26
ORD-11993,2024-08-28,Cameron Blake,Desk,Furniture,East,3,209.49,628.47
ORD-11994,2024-03-17,Rowan Pierce,Keyboard,Accessories,East,3,49.33,147.99
ORD-11995,2024-09-18,Emerson Walsh,Monitor,Electronics,North,3,252.72,758.16
ORD-11996,2024-01-17,Casey Nguyen,Mouse,Accessories,South,5,24.69,123.45
ORD-11997,2024-10-16,Emerson Walsh,Monitor,Electronics,South,2,261.37,522.74
ORD-11998,2024-01-27,Blake Foster,Notebook Pack,Office Supplies,South,5,13.29,66.45
ORD-11999,2024-05-17,Riley Quinn,Notebook Pack,Office Supplies,North,3,13.02,39.06
ORD-12000,2024-04-28,Skyler Adams,Mouse,Accessories,North,3,24.56,73.68
